Inchkey,SMILES,LogD7.4,%C,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
AOJFVSLQAGMXCB-UHFFFAOYSA-N,Ic1cc2C(=O)C3=C(Nc2cc1)CCCC3,2.3,99.999542,38.133514,0,0,2,2,1,0,6,0,28,1,2,16,13,43.480671,1.5528811,0,0,13,0,0,12,1,1,1,0,0,1.7678455,-2.6597462,-0.5476771,0.56837565,2.624994,-2.536901,-0.29886469,0.88865972,2.7641606,-2.3962069,-0.20243292,0.98455185,2.8996174,18.326485,0,0,6,30,2,18,2,0,0,22,0,11.120955,11.004189,7.5604777,8.4138489,7.7540202,6.666996,4.6951408,5.7828231,0,0,1.0282633,8,0,-0.80373889,-0.41019747,0.031705543,2.5326517,-0.9206441,-0.26316169,0.25748634,2.6545689,-0.52243018,-0.17049828,0.28501803,2.8339028,2.3407891,5.3474164,2.6219466,3.5302739,3.5302768,-4.3628345,0,5.7138991,7.1139174,6.819871e-006,13.265424,12.166221,1.000105,4.757876e-006,11.111111,4.3491125,1.9660494,10.158002,3.9507937,1.7774655,2.5082605,2,1,1,0,3.6860001,-3.83724,7.2858105,0,1,16,1,3,1,0,0,0,0.85330582,-0.85330582,0.22491309,0.33621523,54.979362,12.796158,8.6190128,8.458519,0,0,0,118.55998,0,0,0,0,13.703812,0,0.93688279,0.60918254,0.063117221,0.063117221,0.39081746,0,203.41304,132.26379,13.703812,13.703812,84.853058,0,0.5,1,0,0,0,0,1,0,0,0,1,0,217.11685,0,0,0,217.11685,0,4,0,3,0,0,0.5625,3.7275,0,23.698362,1.6596429,0,27.047791,5.9423227,0,52.929554,75.473625,59.538757,7.2606201,23.862217,0,1.6596429,9.1278973,20.767498,128.40317,5.6876111,56.782009,29.1,0.58587331,5.1699252,2.66944,7.7205019,217.11685,316.21179,13.566921,0,0,5.6825762,178.50575,8.458519,19.249496,325.14899,394,27,88
WXJLFSUTNCMCGA-UHFFFAOYSA-N,Clc1c(C=2C(=O)N(C[C@H]([NH2+]CCCC(=O)[O-])c3ccccc3)C(=O)N(Cc3c(F)cccc3C(F)(F)F)C=2)cccc1,2.0999999,59.315708,81.05262,0,0,2,3,2,2,18,1,68,0,2,42,32,123.77444,1.8202122,0,0,30,1,4,26,0,3,4,0,0,1.5765847,-2.6731825,-0.60644686,0.65640664,2.6803043,-3.3647149,-0.45805219,0.71330094,2.5629618,-2.4708526,-0.42294452,0.81986284,2.8899765,41.447384,11,0.24444444,18,71,4,45,7,12,0.26666668,49,0,30.440582,22.868959,17.118437,19.578775,19.968252,13.367185,8.9247561,11.871158,1,0,0.83386439,15,0,-0.86479735,-0.40290117,0.074910313,2.9330194,-2.2394483,-0.29518831,0.20442238,2.9419632,-0.63603586,-0.18495327,0.18370129,3.1726646,11.380893,25.939268,13.633291,6.2987094,3.259599,-6.7594299,0,14.29753,15.115485,-0.21338466,7.5533643,9.2642689,1.7630064,0.15145694,34.865185,16.015625,9.2801905,26.483711,12.078851,6.9642887,7.6164951,7,2,1,1,6.1457601,-7.6827102,15.177942,0,1,24,0,4,11,3,0,0,3.9384038,-3.9384038,0.10608727,0.1396043,68.36264,125.03638,16.432192,0,0,12.949531,43.724072,45.466026,139.87608,0,35.725906,25.475557,13.566921,27.133842,0.77814877,0.51872647,0.11950595,0.22185121,0.48127356,0.10234526,430.89923,287.24432,66.176315,122.84992,266.50482,56.673603,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,553.74915,0,0,0,553.74915,0,8,0,4,0,0,0.21428572,4.8113999,60.694096,17.801376,56.845451,36.879158,12.7423,0,11.260122,232.11815,41.718781,141.29089,14.41324,114.26999,84.099831,16.880533,20.224874,3.185575,285.10895,48.431904,39.148643,97.360001,0.29071587,6.4918532,3.7270741,10.551305,553.74915,724.33838,54.267685,27.133842,5.6825762,5.6825762,420.06177,45.098572,59.95026,604,5843,70,218
OSZDWXJDHLZQLU-UHFFFAOYSA-N,Clc1c(C)cc(Oc2c(O)ccc(S(=O)(=O)N3C[C@@H](N4C(=O)NC(=O)C(C)=C4)CCC3)c2)cc1,2.4000001,73.477501,69.675034,0,0,3,5,5,0,12,0,58,2,7,34,22,105.41721,1.8175381,0,0,23,1,0,24,0,3,6,0,1,1.3748286,-2.7817886,-0.58802539,0.63038135,2.7314544,-2.8590608,-0.44772804,0.76139134,2.7066069,-2.5075188,-0.37969404,0.83498156,3.0169528,41.584969,5,0.13513513,12,61,3,37,2,5,0.13513513,46,0,24.620592,20.188749,13.947229,15.551678,16.056587,12.470844,6.8312392,8.6454315,1,0,0.83341843,17,0,-0.81846213,-0.43509427,0.067089155,2.8302588,-1.1699705,-0.35919312,0.16281681,2.8599186,-0.52064127,-0.22535516,0.20139985,3.0953782,9.9514141,16.060738,10.641338,3.5389001,3.5472507,-6.0719581,1.4285523,10.338388,12.93327,-0.11718999,7.905612,14.5715,1.5707062,0.072377995,27.046019,11.170909,6.123457,22.887135,9.4030199,5.1351371,6.3296523,9,2,1,1,2.428,-4.8998098,12.801613,0,1,24,0,4,6,2,0,0,2.7884886,-2.7884886,0.1181835,0.12811637,121.8884,54.83651,16.917038,8.6190128,10.324173,17.134132,17.440542,110.61715,38.28326,0,0,45.583443,13.703812,10.271297,0.75418216,0.46917987,0.14938949,0.24581784,0.53082013,0.096428342,351.16138,218.45895,69.558556,114.4574,247.15982,44.898846,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,465.61877,0,0,0,465.61877,0,9,0,4,0,0,0.29411766,3.7550199,54.395866,62.903301,34.484928,36.879158,3.185575,4.7363091,3.5006065,123.07346,37.736813,145.39317,12.52853,95.896118,41.027988,19.561485,29.584009,0,160.81027,46.967896,112.44141,116.25,0.34317648,6.2094536,3.8069599,9.8779974,465.61877,607.11279,59.150364,0,0,5.6825762,320.96185,42.999439,78.399864,505.979,3627,60,184
IGRNPARNLSUQKX-UHFFFAOYSA-N,O=C1N([C@@H]2C[C@H](CC)OCC2)c2c3nc(-c4ncn(C)c4)ccc3oc2C(c2cn(C)nc2)=N1,2.7,97.621498,69.015823,0,0,3,4,6,0,19,0,59,0,6,34,19,96.534065,1.6361705,0,0,24,0,0,25,0,7,3,0,0,1.2736491,-2.7586739,-0.52074522,0.54230738,2.7392626,-2.7914748,-0.45275658,0.66809446,2.7348542,-2.5118835,-0.33210626,0.80857474,2.984803,42.020176,4,0.1025641,20,64,2,39,4,4,0.1025641,42,0,23.396612,19.302469,14.947229,16.421921,16.512371,11.462427,6.1168089,7.3813415,2,0,0.76519042,13,0,-0.85923839,-0.37686434,-0.0084667765,2.8818378,-0.98962176,-0.29721752,0.14050677,2.9347227,-0.52521849,-0.18430133,0.20326634,3.1510792,12.200399,10.76683,10.76683,2.9699144,2.9947975,-6.0370088,0,12.14031,12.851693,0.059699152,14,8.2016573,1.2955012,0.036513947,24.343195,10.045184,4.6079259,17.7864,7.2646604,3.308475,3.8003576,10,0,1,0,2.1795299,-4.5785298,12.512596,0,1,31,0,6,6,3,0,0,2.9615774,-2.9615774,0.11814789,0.15178187,164.2558,87.9758,31.063591,16.917038,0,0,17.440542,50.613747,18.747677,0,15.103616,24.932074,0,5.0075121,0.89033836,0.26479036,0.069295391,0.10966165,0.73520964,0.040366262,384.67725,114.40462,29.939585,47.380127,317.65277,17.440542,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,432.05737,0,0,0,432.05737,0,7,0,6,0,0,0.44117647,4.4152002,3.1243138,61.496433,21.450506,20.926258,8.6343956,26.292875,0,116.20881,56.605217,125.73936,12.6548,44.36945,70.695259,3.1243138,19.085014,15.25059,160.32019,28.512962,99.120392,103.57,0.35642579,6.2854023,3.480412,9.9263353,432.05737,600.51721,42.539444,0,0,0,303.37164,68.35141,42.539444,459.50998,3152,59,194
PDHRBIRFFMOECI-UHFFFAOYSA-K,S([Tc-]12(O)[N+](CC[NH+](CC)CC)(CCS1)CCS2)c1cc(OC)ccc1,2.5799999,68.774399,74.494583,0,0,1,2,2,0,6,1,56,1,3,25,17,93.390038,1.6676792,0,0,17,0,0,31,0,2,2,0,3,1.757659,-2.8123751,-0.4607861,0.48193014,2.9369252,-3.4954424,-0.38044125,0.55312824,2.9246342,-2.6055593,-0.2865569,0.66630906,3.164372,87.965416,8,0.2962963,6,58,0,27,6,8,0.2962963,52,0,17.992973,21.915302,11.966255,12.639982,11.975718,30.133396,4.7355809,5.5472069,0,0,0.90551788,12,1,-0.93654603,-0.34998167,-0.061577436,3.0644865,-2.2597239,-0.23445533,0.15865809,3.0692444,-0.68199366,-0.16276793,0.1637591,3.2994039,7.4935317,22.578157,16.840816,0.95143074,-1.2677649,-3.6208775,0,3.5024107,13.307962,0.84691763,7.7429161,14,1.5342149,0.099053875,19.753086,7.5526471,3.453032,24.205551,9.333293,4.2939529,9.0367002,4,2,1,0,3.8340001,-4.8875299,12.75277,0,1,15,1,3,8,1,0,0,3.3505177,-2.3505177,0.15514871,0.17997739,94.036163,129.07784,13.192325,0,0,0,24.334347,87.544518,24.509808,0,24.96047,49.92094,0,15.932872,0.8054232,0.43767971,0.14207658,0.19457681,0.56232029,0.052500237,373.32111,202.86861,65.853813,90.188164,260.64066,24.334347,0.5,1,0,0,0,0,1,0,0,0,1,0,463.50928,0,0,0,463.50928,0,6,1,3,0,0,0.80000001,2.2793,46.111618,0,0,145.1046,0,36.934601,0,70.572739,0,185.40271,10.77619,3.1243138,42.987301,1.5507339,5.2434282,0,70.572739,145.1046,215.54315,33.900002,0.42433795,5.7548876,3.2854087,9.0104055,463.50928,540.63202,2.503756,0,0,0,327.71857,80.272575,21.732252,489.552,1432,45,136
NBNZFOUXNKGZGH-UHFFFAOYSA-P,O=C(NCC[NH+](C)C)C=1C=C(C(Nc2ccccc2)C)C2=[NH+]C(N3CCOCC3)=CC(=O)N2C=1,1.7,55.471424,75.676964,0,0,1,2,3,0,6,3,68,2,5,34,21,104.61267,1.5384216,0,0,25,0,0,34,0,6,3,0,0,1.4578137,-2.6654911,-0.51609439,0.58852154,2.6388164,-3.4789493,-0.53699523,0.54956359,2.5010419,-2.4625275,-0.39075306,0.70184541,2.8689706,48.26104,8,0.21621622,6,71,6,37,6,9,0.24324325,59,0,24.078775,20.057964,15.938793,17.518297,16.418724,11.76294,6.2200847,7.9350882,1,1,0.71765506,15,2,-0.8856886,-0.36579967,0.079662122,2.9007466,-2.2595708,-0.38713276,0.12403927,2.8087015,-0.63046527,-0.20898591,0.1528213,3.1366444,6.6572399,33.595291,19.700432,0.51253825,-1.187597,-2.5087667,0,10.241312,13.39849,1.7226217,7.4189467,9.3061152,2.2274311,0.22243108,27.046019,12.991926,7.2874198,20.09889,9.5618544,5.3270392,5.652431,9,4,1,0,1.125,-3.99084,13.04809,0,1,23,0,4,10,2,0,0,4.7574668,-2.7574666,0.08067473,0.13607769,24.85021,275.52405,8.6190128,19.809576,19.809576,12.949531,21.568544,55.51239,36.764713,13.566921,0,0,13.840703,2.6406472,0.85991061,0.24201,0.032606903,0.14008938,0.75799,0.10748248,434.64685,122.32537,16.48135,70.808998,383.13049,54.327652,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,505.45587,0,0,0,505.45587,0,8,0,4,0,0,0.67647058,-1.9335001,37.920593,37.104866,62.706287,115.61083,0,74.493446,0,140.71664,0,36.082764,12.96708,78.634163,6.2486277,18.01075,12.681039,20.767498,140.71664,128.45631,99.120392,92.32,0.34317648,6.2094536,3.6717501,9.9116735,505.45587,650.15356,29.637598,0,5.6825762,17.047728,371.29749,48.280186,46.685326,466.586,3485,54,176
DDTBPFBNXRNBBM-UHFFFAOYSA-O,Fc1c(C(=O)Nc2n[nH]c3C(C)(C)N(C(O[C@H](C[NH+](C)C)c4ccccc4)=O)Cc23)ccc(F)c1,2.6800001,72.305443,71.690201,0,0,3,4,4,0,17,1,63,3,7,35,24,107.50176,1.7063773,0,0,25,0,2,28,0,5,3,0,0,1.385536,-2.6606252,-0.55224293,0.6154387,2.6860127,-3.4699407,-0.45014325,0.70486999,2.7705388,-2.4648914,-0.42180204,0.73797017,2.9380219,41.467796,7,0.18421052,17,66,2,38,5,9,0.23684211,47,0,25.327698,19.985468,15.610366,17.34457,16.573425,11.239442,6.6991944,8.7213278,1,0,0.77161717,17,1,-0.88394403,-0.39903161,0.064666755,2.8739071,-2.2595069,-0.25714085,0.16493356,2.9020245,-0.63060641,-0.20923427,0.16630597,3.1086926,7.1399217,28.026833,16.389788,2.6219449,0.96712762,-4.1623025,0,11.439494,13.053023,0.95840722,8.3620605,11.339208,1.9617136,0.15822427,28.01939,11.80676,6.3579254,20.595221,8.5942125,4.5953751,5.0571342,8,3,1,0,4.5409999,-5.3802299,12.864957,0,1,21,1,4,6,1,0,0,4.031281,-3.031281,0.090546541,0.112013,40.055759,149.62013,36.138943,28.428589,0,12.949531,27.818523,64.213699,61.274521,0,9.4210396,37.384193,19.946032,0.13689101,0.79844558,0.39470902,0.11790839,0.2015544,0.60529101,0.083646022,389.15268,192.37637,57.467113,98.235168,295.01147,40.768055,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,487.38785,0,0,0,487.38785,0,9,0,4,0,0,0.45714286,3.6867001,3.1243138,50.373493,45.90493,18.439579,36.17569,65.794373,0,141.14548,6.4686494,141.20197,12.52426,61.848633,49.707546,34.905045,18.782122,20.338671,159.58505,31.014997,132.44641,91.760002,0.33549348,6.2479277,3.825135,9.9667578,487.38785,627.93701,27.133842,0,0,5.6825762,357.32544,45.843361,51.658497,484.52698,3933,58,188
PHLKBODTBJLXRD-UHFFFAOYSA-N,Clc1cc2sc(S(=O)(=O)N[C@@H]3C(=O)N([C@H](C(=O)N4CCOCC4)C)CC3)cc2cc1,1.85,98.866913,63.399445,0,0,2,4,5,0,9,0,52,1,6,30,19,99.240219,1.9084657,0,0,19,1,0,22,0,3,5,0,2,1.3247613,-2.6839736,-0.56061333,0.55276972,2.7256382,-2.8235285,-0.46627578,0.58703482,2.6060734,-2.4181397,-0.33119527,0.80379295,2.9971118,41.678555,6,0.18181819,10,55,2,33,4,6,0.18181819,43,0,21.465891,18.725794,11.706742,12.68987,14.258858,12.323139,5.3783331,6.4350882,2,0,0.87249398,16,0,-0.84382921,-0.38741618,0.02243668,2.7828798,-1.135215,-0.36837751,0.070263654,2.740376,-0.52301675,-0.15170407,0.22252861,3.045949,9.5011263,13.630118,10.252235,2.558795,2.5572248,-5.2279587,1.421908,6.8674798,11.630306,-0.0045418772,9.3407879,14,1.0294578,0.0027138747,23.168043,9.469388,5.0101776,21.947918,8.9534073,4.7307177,6.5502877,8,1,1,0,1.851,-4.8713002,11.699956,0,1,21,1,4,6,1,0,0,2.5959766,-2.5959766,0.099338256,0.14494738,100.58032,97.117577,3.1459606,0,32.059727,19.760618,0,54.167339,46.021454,0,2.5295215,32.016521,27.133842,2.503756,0.72790289,0.39414388,0.14783862,0.27209711,0.60585612,0.12425849,303.56216,164.37244,61.654121,113.47446,252.6642,51.820343,0.5,1,0,0,0,0,1,0,0,0,1,0,417.03662,0,0,0,417.03662,0,8,0,4,0,0,0.46666667,1.6812,16.404997,64.937881,73.329002,97.171249,0,0,3.5006065,73.891495,18.868406,103.75235,11.41355,106.89601,6.2486277,16.404997,11.464544,3.3187551,89.441139,107.68882,110.39309,96.019997,0.37824166,6.044394,3.7209935,9.5022783,417.03662,540.96191,61.654121,0,0,8.0752068,293.28162,36.004669,69.729324,471.98599,2630,49,164
GMVNSGUKXHWVSS-UHFFFAOYSA-N,O=C(Nc1c(C)ccc(-c2[nH]c(C)cn2)c1)c1ccc(OCc2ncccc2)cc1,3.1900001,48.098221,62.913445,0,0,3,4,5,0,23,0,52,3,8,30,22,78.276268,1.5053129,0,0,24,0,0,22,0,4,2,0,0,1.1774666,-2.3455186,-0.54058528,0.68488741,2.3169546,-2.3140941,-0.47792631,0.73572332,2.4585338,-2.0360868,-0.40457335,0.85431087,2.6463866,30.884554,6,0.18181819,23,55,1,33,2,7,0.21212122,31,0,20.924074,16.846233,14.13531,16.38854,14.58052,9.6508398,6.9903049,9.6454315,0,0,0.71819621,18,0,-0.83794671,-0.37964371,0.083368212,2.5288312,-0.99318022,-0.31792784,0.16445385,2.6564684,-0.48159567,-0.19234873,0.19305076,2.8310277,7.2153735,12.165898,6.7359943,3.9144042,4.3093224,-6.0001631,0,13.379642,11.842208,0.62226504,14,6.800375,2.5366485,0.71378684,23.168043,11.227654,6.5152354,15.67675,7.4858623,4.2986145,3.9117997,6,2,1,1,3.6530001,-5.8316698,11.769487,0,1,23,1,4,6,1,0,0,2.2811825,-2.2811825,0.11236662,0.14988565,76.90033,89.824768,11.190562,17.238026,0,12.949531,0,125.48822,36.764713,0,0,5.6825762,19.249496,2.7775381,0.8978582,0.47721398,0.06961064,0.10214178,0.52278602,0.032531135,357.40662,189.96254,27.709612,40.659142,208.10321,12.949531,0.5,1,0,0,0,0,1,0,0,0,1,0,398.06577,0,0,0,398.06577,0,9,0,4,0,0,0.60000002,5.1862402,10.999887,56.840595,16.78553,0,35.746861,0,0,216.37405,0,95.578461,11.66669,23.862217,44.570946,16.78553,17.128073,26.280993,231.78682,5.2587838,66.652031,79.900002,0.37824166,6.044394,3.9167876,9.4776096,398.06577,554.81494,21.753254,0,0,5.6825762,314.74213,24.140093,38.80098,398.466,2946,43,156
OFMNKAGJQBBBLA-UHFFFAOYSA-N,Clc1cc2C(N(C(=O)c3ccccc3)CC(=O)Nc2cc1)c1ccccc1,3.3099999,99.999786,56.039482,0,0,2,2,2,0,18,0,44,1,3,27,21,68.620628,1.5595597,0,0,22,1,0,17,0,2,2,0,0,1.6209799,-2.5050151,-0.62927145,0.65959793,2.5469303,-2.5932209,-0.53807992,0.80591482,2.5857141,-2.2147388,-0.46361491,0.85431087,2.840544,23.560518,3,0.1,18,47,2,30,2,3,0.1,27,0,18.802753,15.187614,12.29001,14.518297,13.13103,9.0135336,6.7403049,9.5075684,1,1,0.76108074,10,0,-0.81450969,-0.38887262,0.079005323,2.7368808,-1.0086646,-0.26833788,0.16445385,2.8251162,-0.48572424,-0.21605732,0.19893251,3.0328867,4.0890265,9.1103058,6.3966222,5.212954,5.212954,-6.2715201,0,11.826632,10.635508,0,14,14,1,0,20.280001,9.212018,4.6094184,14.428207,6.4609966,3.1986711,3.4526148,4,1,1,0,4.539,-6.0460401,10.712252,0,1,24,1,4,3,1,0,0,1.97881,-1.97881,0.12923537,0.16391711,15.636377,71.392136,13.192325,8.6190128,12.949531,12.949531,0,63.483059,127.62118,0,0,0,27.133842,0.13689101,0.84942591,0.61842644,0.077229284,0.15057407,0.38157353,0.073344782,299.94409,218.37497,27.270733,53.169796,134.73891,25.899061,0.5,1,0,0,0,0,1,0,0,0,1,0,353.11389,0,0,0,353.11389,0,5,0,4,0,0,0.2962963,4.6194,0,31.652632,23.862217,18.439579,33.418941,0,3.5006065,229.36139,3.9819686,41.905392,10.59562,47.724434,3.1243138,0,17.039301,20.767498,229.36139,28.957146,39.148643,49.41,0.41024774,5.9068904,3.1019235,9.2786922,353.11389,495.14191,27.133842,0,0,5.6825762,279.93634,25.899061,32.816418,376.84299,1619,48,144
XPRBQHYGBQLJPC-UHFFFAOYSA-O,Clc1c(C(=O)c2c3c([nH]c2)ncc(-c2cn(C4CC[NH2+]CC4)nc2)c3)ccc(Cl)c1,2.5,96.918388,62.717861,0,0,3,4,4,0,20,1,50,2,6,30,22,84.037109,1.6807423,0,0,22,2,0,20,0,5,1,0,0,1.1912098,-2.7496035,-0.6322279,0.69980478,2.7568533,-3.4086213,-0.4986254,0.838691,2.7142584,-2.5501997,-0.411679,0.93984914,2.9537525,27.622141,4,0.11764706,21,54,1,34,2,4,0.11764706,32,0,20.664562,17.619606,12.52458,14.258784,14.597357,10.686172,6.536581,8.3989792,0,0,0.80818605,16,1,-0.87614393,-0.39103669,0.14108366,2.7193632,-2.2473867,-0.30270419,0.244773,2.7701557,-0.63605154,-0.18443233,0.29519311,2.9743028,6.4492607,26.333714,11.155056,2.7116339,0.71536702,-4.3412027,0,11.891805,11.949495,0.99443769,8.9456654,9.2461777,1.1030692,0.010107942,21.82526,9.469388,4.5778546,17.37163,7.4741373,3.5918632,4.3279314,6,3,1,0,4.2189999,-6.7190099,11.89763,0,1,27,1,5,6,1,0,0,2.9860575,-1.9860575,0.11609554,0.17564765,100.26436,106.24629,11.190562,17.077532,0,0,17.238026,49.019615,59.163895,0,9.4210396,5.6825762,13.566921,0.13689101,0.90585172,0.35215482,0.049835484,0.094148301,0.64784521,0.044312812,352.3833,136.99094,19.386389,36.624413,252.01677,17.238026,0.5,1,0,0,0,0,1,0,0,0,1,0,389.00772,0,0,0,389.00772,0,8,1,5,0,0,0.76666665,3.9579999,18.01075,40.91272,16.78553,36.879158,30.233366,0,7.0012131,150.08958,41.718781,78.297287,11.72506,23.862217,53.235859,16.78553,17.354332,10.659424,177.16698,42.566769,78.297287,80.18,0.38632196,6.0874629,3.6993477,9.5056591,389.00772,546.0896,22.987961,0,5.6825762,5.6825762,302.59363,19.649082,40.03569,441.34198,2594,49,166
MVLVSSYWLGSAFE-UHFFFAOYSA-N,O=C(NC1(C#N)CC1)[C@H]1[C@H](C(=O)N2[C@H](C)CN(c3cc4onc(C)c4cc3)CC2)CCCC1,2.6700001,100,72.576584,0,0,3,5,4,0,9,0,64,1,5,33,21,97.958984,1.5306091,0,0,25,0,0,31,0,5,3,0,0,1.1725719,-2.800596,-0.56985539,0.47126469,2.8270521,-2.8970637,-0.46798125,0.50526124,2.849072,-2.5471821,-0.37322673,0.66864377,3.0644484,43.001415,5,0.13513513,10,68,2,37,3,7,0.1891892,55,1,23.164562,19.341661,15.828063,16.88854,15.904615,12.054175,8.6579189,9.7397652,3,0,0.73471743,17,0,-0.84676582,-0.41591799,0.0028676561,3.0115261,-1.1617484,-0.36598098,0.073636636,3.0149627,-0.52939105,-0.19877124,0.17109318,3.2525687,9.1670284,12.724207,10.158301,2.647135,2.647135,-5.2621412,0,7.9030981,12.582776,0,14,14,1,0,24.68371,10.165951,4.85748,19.058691,7.781796,3.6949611,4.4942679,8,1,1,0,1.952,-4.8594398,12.471162,0,1,25,1,5,9,1,0,0,2.486943,-2.486943,0.09152931,0.14248495,166.25519,52.591373,0,17.077532,25.899061,0,0,96.810417,28.287888,0,17.742489,0,27.133842,6.0392504,0.86508185,0.40200776,0.075765841,0.13491812,0.59799224,0.059152286,378.76489,176.01389,33.173092,59.072155,261.82315,25.899061,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,437.83704,0,0,0,437.83704,0,9,0,5,0,0,0.36363637,3.1521039,21.135065,33.23848,51.706402,102.97984,11.57834,9.7341213,0,60.338726,113.21043,69.408775,12.33027,57.458553,53.780266,29.956657,23.340462,10.165922,166.13998,65.836304,66.652031,102.47,0.35823497,6.2094536,3.8200395,9.78022,437.83704,611.87469,55.761593,0,0,5.6825762,288.71616,60.559448,61.444168,449.55499,3412,56,184
